Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST-05777,42,34,754921.15,4,5,5,14,Champions
CUST-05778,43,16,725174.89,4,5,5,14,Champions
CUST-05779,554,2,34041.86,1,1,1,3,Lost / Hibernating
CUST-05780,68,7,551072.33,4,4,5,13,Champions
CUST-05781,6,32,1107349.24,5,5,5,15,Champions
CUST-05782,43,3,302602.36,4,2,4,10,Loyal Customers
CUST-05783,162,2,21847.58,3,1,1,5,At Risk
CUST-05784,128,4,187816.05,3,3,3,9,Potential Loyalists
CUST-05785,36,5,138742.45,5,3,3,11,Loyal Customers
CUST-05786,42,1,7874.34,4,1,1,6,At Risk
CUST-05787,16,4,53770.57000000001,5,3,2,10,Loyal Customers
CUST-05788,144,6,338618.98000000004,3,4,4,11,Loyal Customers
CUST-05789,100,7,560872.73,3,4,5,12,Loyal Customers
CUST-05790,119,9,300544.99,3,5,4,12,Loyal Customers
CUST-05791,15,28,880820.38,5,5,5,15,Champions
CUST-05792,122,8,198077.87,3,4,4,11,Loyal Customers
CUST-05793,73,8,183725.22,4,4,3,11,Loyal Customers
CUST-05794,36,28,1054429.1300000001,5,5,5,15,Champions
CUST-05795,27,4,123620.37,5,3,3,11,Loyal Customers
CUST-05796,153,5,256373.75,3,3,4,10,Loyal Customers
CUST-05797,251,5,304765.53,2,3,4,9,Potential Loyalists
CUST-05798,281,2,6780.85,2,1,1,4,Lost / Hibernating
CUST-05799,621,2,17334.0,1,1,1,3,Lost / Hibernating
CUST-05800,47,4,89768.43000000001,4,3,2,9,Potential Loyalists
CUST-05801,49,2,89206.79999999999,4,1,2,7,Potential Loyalists
CUST-05802,20,1,2633.98,5,1,1,7,Potential Loyalists
CUST-05803,129,8,116271.72,3,4,3,10,Loyal Customers
CUST-05804,173,3,80780.77,3,2,2,7,Potential Loyalists
CUST-05805,9,26,838360.99,5,5,5,15,Champions
CUST-05806,355,1,3009.66,2,1,1,4,Lost / Hibernating
CUST-05807,660,3,40392.58,1,2,2,5,At Risk
CUST-05808,281,5,13813.73,2,3,1,6,At Risk
CUST-05809,956,2,76055.56999999999,1,1,2,4,Lost / Hibernating
CUST-05810,73,3,416001.42000000004,4,2,5,11,Loyal Customers
CUST-05811,621,6,134898.98,1,4,3,8,Potential Loyalists
CUST-05812,495,6,65772.77,1,4,2,7,Potential Loyalists
CUST-05813,77,8,252354.99,4,4,4,12,Loyal Customers
CUST-05814,88,7,199165.94,3,4,4,11,Loyal Customers
CUST-05815,206,4,67188.7,2,3,2,7,Potential Loyalists
CUST-05816,562,2,35019.42,1,1,1,3,Lost / Hibernating
CUST-05817,135,5,104872.76,3,3,3,9,Potential Loyalists
CUST-05818,375,10,393759.8,2,5,5,12,Loyal Customers
CUST-05819,264,3,60465.54,2,2,2,6,At Risk
CUST-05820,109,6,71223.52,3,4,2,9,Potential Loyalists
CUST-05821,8,13,160229.4,5,5,3,13,Champions
CUST-05822,46,4,72235.91,4,3,2,9,Potential Loyalists
CUST-05823,312,3,82432.84999999999,2,2,2,6,At Risk
CUST-05824,35,8,341466.19,5,4,4,13,Champions
CUST-05825,718,3,124638.25,1,2,3,6,At Risk
CUST-05826,402,3,120836.83,1,2,3,6,At Risk
CUST-05827,306,1,1934.22,2,1,1,4,Lost / Hibernating
CUST-05828,49,3,79083.34999999999,4,2,2,8,Potential Loyalists
CUST-05830,43,9,227543.35,4,5,4,13,Champions
CUST-05832,234,3,41664.79,2,2,2,6,At Risk
CUST-05833,505,3,132534.11000000002,1,2,3,6,At Risk
CUST-05834,392,11,1030470.34,1,5,5,11,Loyal Customers
CUST-05835,385,3,36704.020000000004,1,2,1,4,Lost / Hibernating
CUST-05836,28,8,448175.3,5,4,5,14,Champions
CUST-05837,63,27,703273.6900000001,4,5,5,14,Champions
CUST-05838,368,4,225538.01,2,3,4,9,Potential Loyalists
CUST-05839,714,2,29123.97,1,1,1,3,Lost / Hibernating
CUST-05840,280,3,96363.56,2,2,2,6,At Risk
CUST-05841,547,2,20809.79,1,1,1,3,Lost / Hibernating
CUST-05842,3,8,359361.04,5,4,4,13,Champions
CUST-05843,487,2,15762.650000000001,1,1,1,3,Lost / Hibernating
CUST-05844,38,15,691511.34,4,5,5,14,Champions
CUST-05845,95,3,78683.87999999999,3,2,2,7,Potential Loyalists
CUST-05846,64,31,1106840.3699999999,4,5,5,14,Champions
CUST-05847,814,1,8052.73,1,1,1,3,Lost / Hibernating
CUST-05848,79,2,9875.15,4,1,1,6,At Risk
CUST-05849,751,4,87306.73,1,3,2,6,At Risk
CUST-05850,4,34,808663.7,5,5,5,15,Champions
CUST-05851,46,3,18599.22,4,2,1,7,Potential Loyalists
CUST-05852,170,4,56273.7,3,3,2,8,Potential Loyalists
CUST-05854,6,6,106916.97,5,4,3,12,Loyal Customers
CUST-05855,159,8,205421.27,3,4,4,11,Loyal Customers
CUST-05856,163,3,33906.06,3,2,1,6,At Risk
CUST-05857,245,4,60127.58,2,3,2,7,Potential Loyalists
CUST-05858,42,6,277202.79000000004,4,4,4,12,Loyal Customers
CUST-05859,540,1,36576.1,1,1,1,3,Lost / Hibernating
CUST-05860,342,5,216157.22,2,3,4,9,Potential Loyalists
CUST-05862,241,3,107688.7,2,2,3,7,Potential Loyalists
CUST-05863,48,6,181235.5,4,4,3,11,Loyal Customers
CUST-05864,513,2,42371.979999999996,1,1,2,4,Lost / Hibernating
CUST-05865,805,2,2334.4300000000003,1,1,1,3,Lost / Hibernating
CUST-05866,347,5,179268.78,2,3,3,8,Potential Loyalists
CUST-05867,144,4,68811.52,3,3,2,8,Potential Loyalists
CUST-05868,296,2,21630.64,2,1,1,4,Lost / Hibernating
CUST-05869,96,6,717556.09,3,4,5,12,Loyal Customers
CUST-05870,58,8,220848.89,4,4,4,12,Loyal Customers
CUST-05871,312,5,165582.62,2,3,3,8,Potential Loyalists
CUST-05872,247,5,382664.44,2,3,5,10,Loyal Customers
CUST-05873,232,3,112016.11,2,2,3,7,Potential Loyalists
CUST-05874,53,6,313475.01,4,4,4,12,Loyal Customers
CUST-05875,246,2,17060.32,2,1,1,4,Lost / Hibernating
CUST-05876,139,5,220756.94,3,3,4,10,Loyal Customers
CUST-05877,119,9,414748.29000000004,3,5,5,13,Champions
CUST-05878,635,2,117687.02,1,1,3,5,At Risk
CUST-05879,28,6,254123.7,5,4,4,13,Champions
CUST-05880,5,20,867474.5499999999,5,5,5,15,Champions
CUST-05881,45,10,276003.22,4,5,4,13,Champions
CUST-05883,155,2,148833.37,3,1,3,7,Potential Loyalists
CUST-05884,108,1,257084.6,3,1,4,8,Potential Loyalists
CUST-05885,23,12,470080.7,5,5,5,15,Champions
CUST-05886,136,5,121660.43,3,3,3,9,Potential Loyalists
CUST-05887,603,2,46048.39,1,1,2,4,Lost / Hibernating
CUST-05888,82,3,98113.67000000001,4,2,2,8,Potential Loyalists
CUST-05889,71,5,38576.130000000005,4,3,1,8,Potential Loyalists
CUST-05890,87,8,267279.83,3,4,4,11,Loyal Customers
CUST-05891,50,30,792150.88,4,5,5,14,Champions
CUST-05892,103,5,207472.1,3,3,4,10,Loyal Customers
CUST-05893,83,1,536.92,4,1,1,6,At Risk
CUST-05894,191,4,105823.0,2,3,3,8,Potential Loyalists
CUST-05895,230,4,20316.4,2,3,1,6,At Risk
CUST-05896,503,6,181745.30999999997,1,4,3,8,Potential Loyalists
CUST-05897,387,5,66556.36,1,3,2,6,At Risk
CUST-05898,294,3,33051.83,2,2,1,5,At Risk
CUST-05899,82,10,415173.37,4,5,5,14,Champions
CUST-05900,218,5,74609.06,2,3,2,7,Potential Loyalists
CUST-05901,232,3,424095.13999999996,2,2,5,9,Potential Loyalists
CUST-05902,23,21,903153.07,5,5,5,15,Champions
CUST-05903,27,5,355759.46,5,3,4,12,Loyal Customers
CUST-05904,430,7,281316.42000000004,1,4,4,9,Potential Loyalists
CUST-05905,4,11,330526.25,5,5,4,14,Champions
CUST-05906,6,3,201607.36,5,2,4,11,Loyal Customers
CUST-05907,152,10,534506.58,3,5,5,13,Champions
CUST-05908,185,6,101676.13,3,4,2,9,Potential Loyalists
CUST-05909,107,11,595306.68,3,5,5,13,Champions
CUST-05910,185,2,2474.79,3,1,1,5,At Risk
CUST-05911,87,2,68097.43,3,1,2,6,At Risk
CUST-05912,341,3,136358.51,2,2,3,7,Potential Loyalists
CUST-05913,184,13,290581.56,3,5,4,12,Loyal Customers
CUST-05914,33,9,118071.58,5,5,3,13,Champions
CUST-05915,671,2,192858.02000000002,1,1,3,5,At Risk
CUST-05916,6,4,57819.22,5,3,2,10,Loyal Customers
CUST-05917,559,3,176080.34000000003,1,2,3,6,At Risk
CUST-05918,46,8,558483.43,4,4,5,13,Champions
CUST-05919,16,9,154618.16,5,5,3,13,Champions
CUST-05920,172,3,104866.23999999999,3,2,3,8,Potential Loyalists
CUST-05921,242,4,41780.13,2,3,2,7,Potential Loyalists
CUST-05922,34,7,109552.46,5,4,3,12,Loyal Customers
CUST-05923,35,13,651308.35,5,5,5,15,Champions
CUST-05924,8,30,927072.35,5,5,5,15,Champions
CUST-05925,506,1,1242.08,1,1,1,3,Lost / Hibernating
CUST-05926,99,3,377279.09,3,2,5,10,Loyal Customers
CUST-05927,95,4,128173.06,3,3,3,9,Potential Loyalists
CUST-05928,462,2,5884.45,1,1,1,3,Lost / Hibernating
CUST-05929,92,4,168079.45,3,3,3,9,Potential Loyalists
CUST-05930,776,2,285264.94,1,1,4,6,At Risk
CUST-05931,150,6,735596.88,3,4,5,12,Loyal Customers
CUST-05932,34,8,578794.26,5,4,5,14,Champions
CUST-05933,575,2,4794.360000000001,1,1,1,3,Lost / Hibernating
CUST-05934,274,3,205380.47,2,2,4,8,Potential Loyalists
CUST-05935,412,4,98207.97,1,3,2,6,At Risk
CUST-05936,77,2,61165.13,4,1,2,7,Potential Loyalists
CUST-05937,74,4,48895.62,4,3,2,9,Potential Loyalists
CUST-05938,64,16,647441.4,4,5,5,14,Champions
CUST-05939,340,2,5684.19,2,1,1,4,Lost / Hibernating
CUST-05940,15,4,111245.8,5,3,3,11,Loyal Customers
CUST-05941,51,1,651.19,4,1,1,6,At Risk
CUST-05942,33,21,428471.72,5,5,5,15,Champions
CUST-05943,16,21,724112.6599999999,5,5,5,15,Champions
CUST-05944,862,2,6925.9400000000005,1,1,1,3,Lost / Hibernating
CUST-05945,92,9,203527.89,3,5,4,12,Loyal Customers
CUST-05946,503,4,175901.6,1,3,3,7,Potential Loyalists
CUST-05948,19,4,202175.98,5,3,4,12,Loyal Customers
CUST-05949,49,3,177816.62,4,2,3,9,Potential Loyalists
CUST-05950,31,24,1226209.57,5,5,5,15,Champions
CUST-05951,65,12,641104.4600000001,4,5,5,14,Champions
CUST-05952,313,5,317092.64,2,3,4,9,Potential Loyalists
CUST-05953,7,18,448598.0,5,5,5,15,Champions
CUST-05954,185,5,40725.72,3,3,2,8,Potential Loyalists
CUST-05955,37,5,245702.05,4,3,4,11,Loyal Customers
CUST-05956,136,6,147925.83,3,4,3,10,Loyal Customers
CUST-05957,65,10,188918.06000000003,4,5,3,12,Loyal Customers
CUST-05958,7,12,593819.6799999999,5,5,5,15,Champions
CUST-05959,67,3,17342.66,4,2,1,7,Potential Loyalists
CUST-05960,151,4,176384.94,3,3,3,9,Potential Loyalists
CUST-05961,346,4,263150.33,2,3,4,9,Potential Loyalists
CUST-05962,19,7,233716.12,5,4,4,13,Champions
CUST-05963,240,5,101872.65,2,3,2,7,Potential Loyalists
CUST-05964,271,2,30851.38,2,1,1,4,Lost / Hibernating
CUST-05965,238,3,48456.170000000006,2,2,2,6,At Risk
CUST-05966,375,3,30465.94,2,2,1,5,At Risk
CUST-05967,148,3,77148.44,3,2,2,7,Potential Loyalists
CUST-05968,18,8,197539.23,5,4,4,13,Champions
CUST-05969,46,3,286096.39,4,2,4,10,Loyal Customers
CUST-05970,283,3,78951.45,2,2,2,6,At Risk
CUST-05971,29,7,684479.7,5,4,5,14,Champions
CUST-05972,10,21,898942.92,5,5,5,15,Champions
CUST-05973,219,3,49655.74,2,2,2,6,At Risk
CUST-05974,451,3,4605.1,1,2,1,4,Lost / Hibernating
CUST-05975,546,2,259936.15,1,1,4,6,At Risk
CUST-05976,687,2,79347.89,1,1,2,4,Lost / Hibernating
CUST-05977,44,23,286540.41,4,5,4,13,Champions
CUST-05978,47,7,185994.66,4,4,3,11,Loyal Customers
CUST-05979,425,1,11960.84,1,1,1,3,Lost / Hibernating
CUST-05980,121,5,295404.72,3,3,4,10,Loyal Customers
CUST-05981,317,2,81250.52,2,1,2,5,At Risk
CUST-05982,468,5,284905.02,1,3,4,8,Potential Loyalists
CUST-05983,255,8,495656.72,2,4,5,11,Loyal Customers
CUST-05984,388,5,42394.35,1,3,2,6,At Risk
CUST-05985,239,5,81762.29000000001,2,3,2,7,Potential Loyalists
CUST-05986,17,26,911367.14,5,5,5,15,Champions
CUST-05987,117,6,137060.96,3,4,3,10,Loyal Customers
CUST-05988,72,8,338610.63,4,4,4,12,Loyal Customers
CUST-05989,26,8,977890.73,5,4,5,14,Champions
CUST-05990,211,2,59758.880000000005,2,1,2,5,At Risk
CUST-05991,33,15,679900.02,5,5,5,15,Champions
CUST-05992,822,2,121881.07,1,1,3,5,At Risk
CUST-05993,64,3,104147.85,4,2,3,9,Potential Loyalists
CUST-05994,93,3,67718.95999999999,3,2,2,7,Potential Loyalists
CUST-05995,25,14,686200.8300000001,5,5,5,15,Champions
CUST-05997,187,3,34154.19,3,2,1,6,At Risk
CUST-05998,430,5,119866.19000000002,1,3,3,7,Potential Loyalists
CUST-05999,223,7,117389.33000000002,2,4,3,9,Potential Loyalists
CUST-06000,46,8,59605.740000000005,4,4,2,10,Loyal Customers
CUST-06001,56,12,572182.96,4,5,5,14,Champions
CUST-06002,112,4,147109.91,3,3,3,9,Potential Loyalists
CUST-06003,770,2,432115.62,1,1,5,7,Potential Loyalists
CUST-06004,147,7,77035.01,3,4,2,9,Potential Loyalists
CUST-06005,361,3,35254.520000000004,2,2,1,5,At Risk
CUST-06006,341,4,118342.81999999998,2,3,3,8,Potential Loyalists
CUST-06007,195,5,173858.45,2,3,3,8,Potential Loyalists
CUST-06008,359,2,20847.7,2,1,1,4,Lost / Hibernating
CUST-06009,5,22,417909.05,5,5,5,15,Champions
CUST-06010,16,10,306919.1,5,5,4,14,Champions
CUST-06011,122,3,73769.73000000001,3,2,2,7,Potential Loyalists
CUST-06012,280,6,186012.27999999997,2,4,3,9,Potential Loyalists
CUST-06013,17,23,1089799.64,5,5,5,15,Champions
CUST-06014,52,5,13874.2,4,3,1,8,Potential Loyalists
CUST-06015,182,2,6798.98,3,1,1,5,At Risk
CUST-06016,136,2,8469.720000000001,3,1,1,5,At Risk
CUST-06017,34,21,791913.78,5,5,5,15,Champions
CUST-06018,30,16,569311.39,5,5,5,15,Champions
CUST-06019,183,4,118563.02,3,3,3,9,Potential Loyalists
CUST-06020,814,4,39236.049999999996,1,3,1,5,At Risk
CUST-06021,332,2,120296.17000000001,2,1,3,6,At Risk
CUST-06022,18,7,244440.72,5,4,4,13,Champions
CUST-06024,416,2,44434.8,1,1,2,4,Lost / Hibernating
CUST-06025,258,3,105433.04,2,2,3,7,Potential Loyalists
CUST-06026,73,2,238480.58,4,1,4,9,Potential Loyalists
CUST-06027,379,2,3296.96,2,1,1,4,Lost / Hibernating
CUST-06028,339,4,291006.29000000004,2,3,4,9,Potential Loyalists
CUST-06029,131,8,347325.16000000003,3,4,4,11,Loyal Customers
CUST-06030,238,6,49126.44,2,4,2,8,Potential Loyalists
CUST-06031,11,4,40775.31,5,3,2,10,Loyal Customers
CUST-06032,418,4,80079.48999999999,1,3,2,6,At Risk
CUST-06033,252,3,76943.91,2,2,2,6,At Risk
CUST-06034,31,7,178097.65000000002,5,4,3,12,Loyal Customers
CUST-06035,49,8,265744.31,4,4,4,12,Loyal Customers
CUST-06036,725,2,160490.49,1,1,3,5,At Risk
CUST-06037,30,5,134526.5,5,3,3,11,Loyal Customers
CUST-06038,257,3,37493.6,2,2,1,5,At Risk
CUST-06039,27,5,294707.73,5,3,4,12,Loyal Customers
CUST-06040,28,7,84202.49,5,4,2,11,Loyal Customers
CUST-06041,346,4,106395.33,2,3,3,8,Potential Loyalists
CUST-06042,5,9,179900.05,5,5,3,13,Champions
CUST-06043,778,2,90691.09999999999,1,1,2,4,Lost / Hibernating
CUST-06044,111,7,51528.479999999996,3,4,2,9,Potential Loyalists
CUST-06045,526,3,139618.49,1,2,3,6,At Risk
CUST-06046,188,3,28431.210000000003,3,2,1,6,At Risk
CUST-06047,80,11,134317.88999999998,4,5,3,12,Loyal Customers
CUST-06048,166,6,45084.5,3,4,2,9,Potential Loyalists
CUST-06049,116,4,80596.01000000001,3,3,2,8,Potential Loyalists
CUST-06050,724,1,8630.44,1,1,1,3,Lost / Hibernating
CUST-06051,5,19,672192.3099999999,5,5,5,15,Champions
CUST-06052,94,5,91298.93000000001,3,3,2,8,Potential Loyalists
CUST-06053,514,2,67530.81999999999,1,1,2,4,Lost / Hibernating
CUST-06054,12,5,123244.72,5,3,3,11,Loyal Customers
CUST-06055,176,7,279041.28,3,4,4,11,Loyal Customers
CUST-06056,314,2,26980.63,2,1,1,4,Lost / Hibernating
CUST-06057,779,2,25294.519999999997,1,1,1,3,Lost / Hibernating
CUST-06058,411,3,149086.37,1,2,3,6,At Risk
CUST-06059,57,10,230981.54,4,5,4,13,Champions
CUST-06061,43,22,482824.61,4,5,5,14,Champions
CUST-06062,494,2,74704.28,1,1,2,4,Lost / Hibernating
CUST-06063,153,28,1150036.47,3,5,5,13,Champions
CUST-06064,16,8,180262.82,5,4,3,12,Loyal Customers
CUST-06065,295,2,6198.1,2,1,1,4,Lost / Hibernating
CUST-06066,204,1,35727.02,2,1,1,4,Lost / Hibernating
CUST-06067,86,20,718975.99,3,5,5,13,Champions
CUST-06068,17,8,306723.28,5,4,4,13,Champions
CUST-06069,75,5,40311.64,4,3,2,9,Potential Loyalists
CUST-06070,859,1,49713.59,1,1,2,4,Lost / Hibernating
CUST-06071,7,10,300698.3,5,5,4,14,Champions
CUST-06072,105,4,146930.06,3,3,3,9,Potential Loyalists
CUST-06073,400,3,40480.61,1,2,2,5,At Risk
CUST-06074,197,6,374600.86,2,4,5,11,Loyal Customers
CUST-06075,9,29,940296.3400000001,5,5,5,15,Champions
CUST-06076,38,27,774639.12,4,5,5,14,Champions
CUST-06077,455,3,18564.48,1,2,1,4,Lost / Hibernating
CUST-06078,23,2,60975.229999999996,5,1,2,8,Potential Loyalists
CUST-06079,87,9,232364.52,3,5,4,12,Loyal Customers
CUST-06080,87,12,443489.36,3,5,5,13,Champions
CUST-06081,469,4,32411.36,1,3,1,5,At Risk
CUST-06082,56,6,162542.69999999998,4,4,3,11,Loyal Customers
CUST-06083,36,31,2432698.8,5,5,5,15,Champions
CUST-06084,161,6,173761.91,3,4,3,10,Loyal Customers
CUST-06085,387,3,99553.73,1,2,2,5,At Risk
CUST-06086,335,2,141621.72,2,1,3,6,At Risk
CUST-06087,336,6,204144.52000000002,2,4,4,10,Loyal Customers
CUST-06088,73,4,191580.89,4,3,3,10,Loyal Customers
CUST-06089,8,2,14375.24,5,1,1,7,Potential Loyalists
CUST-06090,874,1,6237.5,1,1,1,3,Lost / Hibernating
CUST-06091,385,4,235962.69,1,3,4,8,Potential Loyalists
CUST-06092,96,25,451557.62,3,5,5,13,Champions
CUST-06093,35,2,53642.340000000004,5,1,2,8,Potential Loyalists
CUST-06094,12,8,41060.42,5,4,2,11,Loyal Customers
CUST-06095,133,7,241815.03,3,4,4,11,Loyal Customers
CUST-06096,72,12,99876.67,4,5,2,11,Loyal Customers
CUST-06097,13,16,512783.01,5,5,5,15,Champions
CUST-06098,20,26,1161949.46,5,5,5,15,Champions
CUST-06099,6,4,52984.78,5,3,2,10,Loyal Customers
CUST-06100,47,7,202124.84,4,4,4,12,Loyal Customers
CUST-06101,8,7,78020.95,5,4,2,11,Loyal Customers
CUST-06102,137,7,149361.58,3,4,3,10,Loyal Customers
CUST-06103,242,10,283651.46,2,5,4,11,Loyal Customers
CUST-06104,392,12,513157.74,1,5,5,11,Loyal Customers
CUST-06105,214,8,556187.77,2,4,5,11,Loyal Customers
CUST-06106,42,6,284196.1,4,4,4,12,Loyal Customers
CUST-06107,8,11,669049.0700000001,5,5,5,15,Champions
CUST-06108,37,10,473056.83,4,5,5,14,Champions
CUST-06109,38,8,99789.25,4,4,2,10,Loyal Customers
CUST-06110,212,5,300065.75,2,3,4,9,Potential Loyalists
CUST-06111,335,2,75462.06,2,1,2,5,At Risk
CUST-06112,171,3,60315.47,3,2,2,7,Potential Loyalists
CUST-06113,335,7,377979.81999999995,2,4,5,11,Loyal Customers
CUST-06114,541,4,168716.51,1,3,3,7,Potential Loyalists
CUST-06115,305,8,186136.53,2,4,3,9,Potential Loyalists
CUST-06116,173,2,26680.3,3,1,1,5,At Risk
CUST-06117,366,19,348065.23,2,5,4,11,Loyal Customers
CUST-06118,804,2,89648.83,1,1,2,4,Lost / Hibernating
CUST-06119,182,2,172288.48,3,1,3,7,Potential Loyalists
CUST-06120,810,1,2189.25,1,1,1,3,Lost / Hibernating
CUST-06121,651,1,3131.26,1,1,1,3,Lost / Hibernating
CUST-06122,413,1,296.76,1,1,1,3,Lost / Hibernating
CUST-06123,88,24,886592.15,3,5,5,13,Champions
CUST-06124,77,12,530326.0800000001,4,5,5,14,Champions
CUST-06125,88,5,32434.249999999996,3,3,1,7,Potential Loyalists
CUST-06126,140,3,104313.62,3,2,3,8,Potential Loyalists
CUST-06127,450,2,13724.329999999998,1,1,1,3,Lost / Hibernating
CUST-06128,247,4,146457.66,2,3,3,8,Potential Loyalists
CUST-06129,134,3,5445.46,3,2,1,6,At Risk
CUST-06130,434,2,10149.91,1,1,1,3,Lost / Hibernating
CUST-06131,32,29,1151589.65,5,5,5,15,Champions
CUST-06132,949,1,88609.21,1,1,2,4,Lost / Hibernating
CUST-06133,200,1,14993.59,2,1,1,4,Lost / Hibernating
CUST-06134,16,13,513104.51,5,5,5,15,Champions
CUST-06135,94,4,281805.89,3,3,4,10,Loyal Customers
CUST-06136,92,2,85798.92000000001,3,1,2,6,At Risk
CUST-06137,275,2,66647.5,2,1,2,5,At Risk
CUST-06138,329,4,599974.6,2,3,5,10,Loyal Customers
CUST-06139,453,2,15516.39,1,1,1,3,Lost / Hibernating
CUST-06140,405,2,105404.92,1,1,3,5,At Risk
CUST-06141,445,1,278779.36,1,1,4,6,At Risk
CUST-06142,85,7,460973.69,3,4,5,12,Loyal Customers
CUST-06143,30,5,14917.14,5,3,1,9,Potential Loyalists
CUST-06144,107,3,45699.21000000001,3,2,2,7,Potential Loyalists
CUST-06145,177,3,218835.05000000002,3,2,4,9,Potential Loyalists
CUST-06146,220,5,58852.52,2,3,2,7,Potential Loyalists
CUST-06147,140,6,152570.11,3,4,3,10,Loyal Customers
CUST-06148,71,16,879023.5700000001,4,5,5,14,Champions
CUST-06149,4,6,100920.23999999999,5,4,2,11,Loyal Customers
CUST-06150,79,11,389527.84,4,5,5,14,Champions
CUST-06151,415,6,284084.72,1,4,4,9,Potential Loyalists
CUST-06152,2,8,50246.15,5,4,2,11,Loyal Customers
CUST-06153,49,25,972645.18,4,5,5,14,Champions
CUST-06154,479,2,237741.09999999998,1,1,4,6,At Risk
CUST-06155,182,4,33191.36,3,3,1,7,Potential Loyalists
CUST-06156,145,8,282131.07,3,4,4,11,Loyal Customers
CUST-06157,23,27,802788.56,5,5,5,15,Champions
CUST-06158,60,4,67714.19,4,3,2,9,Potential Loyalists
CUST-06159,1,10,223740.89,5,5,4,14,Champions
CUST-06160,79,2,177578.04,4,1,3,8,Potential Loyalists
CUST-06161,448,3,15249.080000000002,1,2,1,4,Lost / Hibernating
CUST-06162,42,5,140228.75999999998,4,3,3,10,Loyal Customers
CUST-06163,10,21,544997.7,5,5,5,15,Champions
CUST-06164,84,3,157825.04,3,2,3,8,Potential Loyalists
CUST-06165,68,9,385322.65,4,5,5,14,Champions
CUST-06166,377,3,131417.16999999998,2,2,3,7,Potential Loyalists
CUST-06167,769,2,85322.05,1,1,2,4,Lost / Hibernating
CUST-06168,470,8,473024.01,1,4,5,10,Loyal Customers
CUST-06169,55,8,851568.13,4,4,5,13,Champions
CUST-06170,77,5,410081.05000000005,4,3,5,12,Loyal Customers
CUST-06172,591,3,128435.47,1,2,3,6,At Risk
CUST-06173,1022,1,73797.95,1,1,2,4,Lost / Hibernating
CUST-06174,43,11,287305.82999999996,4,5,4,13,Champions
CUST-06175,229,1,13967.47,2,1,1,4,Lost / Hibernating
CUST-06176,280,9,100344.68000000001,2,5,2,9,Potential Loyalists
CUST-06177,115,7,605788.05,3,4,5,12,Loyal Customers
CUST-06178,511,1,58875.91,1,1,2,4,Lost / Hibernating
CUST-06179,38,26,1471181.1300000001,4,5,5,14,Champions
CUST-06181,53,24,1240191.28,4,5,5,14,Champions
CUST-06182,16,23,1411061.71,5,5,5,15,Champions
CUST-06183,228,4,152992.87,2,3,3,8,Potential Loyalists
CUST-06184,229,1,1827.0,2,1,1,4,Lost / Hibernating
CUST-06185,351,4,169874.73,2,3,3,8,Potential Loyalists
CUST-06186,185,4,64905.0,3,3,2,8,Potential Loyalists
CUST-06187,70,3,30893.66,4,2,1,7,Potential Loyalists
CUST-06188,359,1,7408.08,2,1,1,4,Lost / Hibernating
CUST-06189,60,23,609692.3,4,5,5,14,Champions
CUST-06190,49,4,222422.83,4,3,4,11,Loyal Customers
CUST-06191,454,4,85322.12,1,3,2,6,At Risk
CUST-06192,319,3,116056.57,2,2,3,7,Potential Loyalists
CUST-06193,42,8,311260.39999999997,4,4,4,12,Loyal Customers
CUST-06194,68,3,108369.46,4,2,3,9,Potential Loyalists
CUST-06195,220,3,135966.75,2,2,3,7,Potential Loyalists
CUST-06196,883,2,312009.92000000004,1,1,4,6,At Risk
CUST-06197,53,7,275799.49,4,4,4,12,Loyal Customers
CUST-06198,193,5,72205.53,2,3,2,7,Potential Loyalists
CUST-06199,453,2,11724.08,1,1,1,3,Lost / Hibernating
CUST-06200,2,28,1120775.76,5,5,5,15,Champions
CUST-06201,271,3,9066.720000000001,2,2,1,5,At Risk
CUST-06203,391,3,81561.51,1,2,2,5,At Risk
CUST-06204,128,2,3398.61,3,1,1,5,At Risk
CUST-06205,384,6,347139.58999999997,1,4,4,9,Potential Loyalists
CUST-06207,2,12,739725.56,5,5,5,15,Champions
CUST-06208,53,3,71059.27,4,2,2,8,Potential Loyalists
CUST-06209,55,4,115451.93,4,3,3,10,Loyal Customers
CUST-06210,124,4,99662.53,3,3,2,8,Potential Loyalists
CUST-06211,488,2,212841.61000000002,1,1,4,6,At Risk
CUST-06212,704,2,84516.7,1,1,2,4,Lost / Hibernating
CUST-06213,364,4,166586.75,2,3,3,8,Potential Loyalists
CUST-06214,351,1,2136.14,2,1,1,4,Lost / Hibernating
CUST-06215,421,9,312793.41,1,5,4,10,Loyal Customers
CUST-06216,136,5,156516.46,3,3,3,9,Potential Loyalists
CUST-06217,922,1,108.19,1,1,1,3,Lost / Hibernating
CUST-06218,7,8,52618.41,5,4,2,11,Loyal Customers
CUST-06219,204,3,50498.5,2,2,2,6,At Risk
CUST-06220,110,22,1168436.83,3,5,5,13,Champions
CUST-06221,91,7,111914.18,3,4,3,10,Loyal Customers
CUST-06222,96,9,187820.36,3,5,3,11,Loyal Customers
CUST-06223,77,7,167353.41,4,4,3,11,Loyal Customers
CUST-06224,232,6,298048.56,2,4,4,10,Loyal Customers
CUST-06225,946,2,87975.9,1,1,2,4,Lost / Hibernating
CUST-06226,37,22,672455.88,4,5,5,14,Champions
